radius,G
4.842330137557315,0.8394861263432398
4.845206335973321,0.8403422949106786
4.848082534389329,0.8411957226379154
4.850958732805335,0.8420464143048052
4.853834931221342,0.8428943746784313
4.856711129637349,0.8437396085130638
4.8595873280533555,0.8445821205501246
4.862463526469362,0.8454219155181508
4.865339724885368,0.846258998132761
4.868215923301375,0.8470933730966209
4.871092121717382,0.8479250450994098
4.873968320133389,0.8487540188177892
4.876844518549396,0.8495802989153722
4.8797207169654016,0.8504038900426916
4.882596915381408,0.8512247968371732
4.885473113797415,0.8520430239231045
4.888349312213422,0.8528585759116093
4.891225510629429,0.8536714574006196
4.894101709045435,0.8544816729748503
4.896977907461443,0.8552892272057745
4.8998541058774485,0.8560941246515971
4.902730304293455,0.8568963698572347
4.905606502709462,0.8576959673542894
4.908482701125468,0.8584929216610283
4.911358899541476,0.859287237282364
4.914235097957482,0.8600789187098298
4.917111296373489,0.860867970421564
4.9199874947894955,0.8616543968822892
4.922863693205501,0.8624382025432933
4.925739891621509,0.8632193918424135
4.928616090037515,0.8639979692040171
4.931492288453522,0.8647739390389876
4.934368486869529,0.8655473057447075
4.937244685285535,0.8663180737050433
4.9401208837015425,0.8670862472903325
4.942997082117548,0.8678518308573674
4.945873280533555,0.8686148287493852
4.948749478949562,0.8693752452960527
4.951625677365568,0.8701330848134556
4.954501875781576,0.8708883516040878
4.957378074197582,0.8716410499568389
4.9602542726135885,0.8723911841469864
4.963130471029595,0.8731387584361837
4.966006669445602,0.8738837770724529
4.968882867861609,0.8746262442901753
4.971759066277615,0.8753661643100838
