U,schwarzschild_scri_plus,sds_L20_cosmological_horizon,difference_L20,sds_L40_cosmological_horizon,difference_L40,sds_L80_cosmological_horizon,difference_L80,sds_L160_cosmological_horizon,difference_L160
49.52741127775838,0.005093806527767805,0.011794007012894854,0.006700200485127049,0.011149675532494437,0.006055869004726632,0.0043888911184508505,-0.0007049154093169549,0.006059043810888731,0.0009652372831209259
49.57741127775837,0.00482145348660357,0.011796906003923316,0.006975452517319746,0.010928928021762468,0.006107474535158898,0.0041361973471257365,-0.0006852561394778333,0.005793973921846679,0.0009725204352431091
49.62741127775836,0.00454901269817257,0.011792750310197428,0.007243737612024858,0.010705232707621113,0.006156220009448543,0.003882292631759274,-0.0006667200664132959,0.0055283729026884346,0.0009793602045158646
49.67741127775835,0.004276650029712573,0.011781607786507376,0.0075049577567948035,0.010478751995053721,0.006202101965341149,0.0036273403616474283,-0.0006493096680651443,0.005262406786802807,0.0009857567570902342
49.72741127775834,0.004004529702892322,0.011763549575558937,0.007759019872666615,0.010249648391408574,0.006245118688516252,0.0033715029908838894,-0.0006330267120084328,0.004996240229665806,0.000991710526773484
49.77741127775833,0.003732814210233838,0.011738650037403613,0.008005835827169775,0.01001808440874633,0.006285270198512492,0.0031149419495823468,-0.0006178722606514911,0.004730036422534251,0.0009972222123004128
49.82741127775832,0.003461664233387533,0.011706986677719229,0.008245322444331696,0.009784222467121182,0.0063225582337336494,0.0028578175565701926,-0.0006038466768173404,0.0044639570078553814,0.0010022927744678485
49.87741127775831,0.0031912385632924946,0.011668640074993417,0.008477401511700922,0.009548224798846143,0.006356986235553648,0.0026002889335797127,-0.0005909496297127818,0.004198161996429816,0.0010069234331373214
49.9274112777583,0.002921694022251568,0.011623693806659792,0.008701999784408224,0.009310253353785271,0.0063885593315337035,0.0023425139209804287,-0.0005791801012711394,0.00393280968635822,0.001011115664106652
49.97741127775829,0.00265318538795081,0.011572234374238193,0.008919048986287384,0.009070469705724133,0.006417284317773323,0.0020846489950868416,-0.0005685363928639685,0.003668056583805626,0.001014871195854816
50.02741127775828,0.0023858653194486906,0.011514351127530948,0.009128485808082258,0.008829034959860878,0.006443169640412187,0.0018268491870778382,-0.0005590161323708524,0.003404057325611932,0.0010181920061632416
50.07741127775827,0.002119884285162809,0.011450136187926408,0.0093302519027636,0.008586109661463318,0.006466225376300509,0.0015692680035598264,-0.0005506162816029826,0.0031409646037803872,0.0010210803186175782
50.12741127775826,0.0018553904928778988,0.011379684370860484,0.009524293877982586,0.008341853705736176,0.0064864632128582775,0.0013120573488063178,-0.0005433331440715811,0.0028789290918679144,0.0010235385989900156
50.17741127775825,0.001592529821796334,0.01130309310748817,0.009710563285691835,0.00809642624893648,0.006503896427140146,0.0010553674487045594,-0.0005371623730917746,0.0026180993733065996,0.0010255695515102657
50.22741127775824,0.001331445756655291,0.011220462365615904,0.009889016608960613,0.007849985620781784,0.006518539864126493,0.0007993467764400093,-0.0005320989802152817,0.0023586218716796148,0.0010271761150243237
50.27741127775823,0.0010722793239286573,0.011131894569946902,0.010059615246018245,0.007602689238191154,0.0065304099142624965,0.0005441419799421485,-0.0005281373439865088,0.0021006407829748906,0.0010283614590462333
50.32741127775822,0.0008151690301322904,0.011037494521689999,0.010222325491557709,0.007354693520394678,0.006539524490262388,0.0002898978111286428,-0.0005252712190036476,0.0018442980098384843,0.001029128979706194
50.37741127775821,0.0005602508022507427,0.010937369317582935,0.010377118515332191,0.007106153805450348,0.006545903003199606,3.67570569595814e-05,-0.0005234937452911613,0.0015897330978495478,0.001029482295598805
50.4274112777582,0.00030765793029997944,0.010831628268381415,0.010523970338081437,0.0068572242682032524,0.006549566337903273,-0.0002151395276617886,-0.0005227974579617681,0.0013370831738322613,0.0010294252435322818
50.47741127775819,5.7521012040338826e-05,0.010720382816865038,0.010662861804824699,0.006608057839725463,0.0065505368276851245,-0.000465653285126257,-0.0005231742971665957,0.0010864828862272046,0.0010289618741868658
50.52741127775818,-0.00019003210014663938,0.01060374645540933,0.01079377855555597,0.006358806128266704,0.006548838228413343,-0.0007146477184698173,-0.0005246156183231779,0.0008380643475351164,0.0010280964476817559
50.57741127775817,-0.00043487635020716215,0.010481834643175727,0.01091671099338289,0.006109619341748308,0.0065444956919554695,-0.000961988552817326,-0.0005271122026101638,0.0005919570788487789,0.001026833429055941
50.62741127775816,-0.0006768895271801832,0.010354764722968679,0.011031654250148862,0.005860646211834119,0.006537535739014303,-0.0012075437949032976,-0.0005306542677231145,0.00034828795648651984,0.001025177483666703
50.677411277758154,-0.0009159523117685962,0.010222655837809931,0.011138608149578528,0.00561203391960691,0.006527986231375507,-0.0014511837906485499,-0.0005352314788799536,0.0001071811607375788,0.001023133472506175
50.727411277758144,-0.0011519483207118892,0.010085628847279418,0.011237577167991307,0.005363928022880575,0.006515876343592464,-0.00169278128078019,-0.0005408329600683009,-0.00013124187326511843,0.0010207064474467707
50.777411277758134,-0.001384764148951793,0.009943806243672195,0.011328570392623988,0.005116472385171824,0.0065012365341236165,-0.001932211454478187,-0.0005474473055263938,-0.00036686250254116333,0.0010179016464106298
50.827411277758124,-0.0016142894095896154,0.00979731206801969,0.011411601477609305,0.004869809106361322,0.006484098515950937,-0.002169352001034396,-0.0005550625914447806,-0.0005995649211179235,0.0010147244884716917
50.877411277758114,-0.001840416771629937,0.00964627182602403,0.011486688597653966,0.0046240784550694155,0.006464495226699353,-0.0024040831595109526,-0.0005636663878810157,-0.0008292362027361906,0.0010111805688937463
50.927411277758104,-0.002063041995510823,0.009490812403953755,0.011553854399464578,0.004379418802767524,0.006442460798278347,-0.0026362877663940703,-0.0005732457708832474,-0.0010557663414049537,0.0010072756541058693
50.977411277758094,-0.0022820639664197437,0.009331061984547672,0.011613125950967416,0.004135966559649176,0.00641803052606892,-0.0028658513012254543,-0.0005837873348057106,-0.0012790482897984438,0.0010030156766213
51.027411277758084,-0.002497384725396025,0.009167149962974928,0.011664534688370953,0.003893856112283318,0.006391240837679343,-0.0030926619302039386,-0.0005952772048079136,-0.0014989779954936362,0.0009984067299023888
51.077411277758074,-0.0027089094982231336,0.008999206862897574,0.011708116361120707,0.0036532197630676,0.006362129261290733,-0.00331661054775805,-0.0006077010495349165,-0.0017154544350498427,0.000993455063173291
51.127411277758064,-0.002916546722114007,0.008827364252681451,0.011743910974795458,0.0034141876714998843,0.006330734393613891,-0.003537590816073482,-0.000621044093959475,-0.001928379645927157,0.0009881670761868499
51.177411277758054,-0.003120208070195373,0.008651754661801767,0.01177196273199714,0.0031768877972890856,0.006297095867484458,-0.0037554992025822646,-0.0006352911323868914,-0.0021376587562442575,0.0009825493139511156
51.227411277758044,-0.003319808473796321,0.008472511497488257,0.011792319971284578,0.0029414458453184415,0.006261254319114762,-0.003970235015399374,-0.0006504265416030536,-0.002343200012385212,0.0009766084614111089
51.277411277758034,-0.0035152661425495437,0.008289768961653985,0.01180503510420353,0.0027079852124768876,0.006223251355026431,-0.00418170043671276,-0.000666434294163216,-0.0025449148044497808,0.000970351338099763
51.327411277758024,-0.003706502582314722,0.008103661968152617,0.01181016455046734,0.0024766269363725563,0.006183129518687278,-0.004389800554123685,-0.0006832979718089634,-0.0027427176895628274,0.0009637848927518946
51.377411277758014,-0.003893442610932222,0.007914326060406806,0.011807768671339028,0.002247489645939347,0.006140932256871569,-0.004594443389936777,-0.0007010007790045547,-0.0029365264130397006,0.0009569161978925213
51.427411277758004,-0.004076014371820976,0.007721897329451661,0.011797911701272638,0.002020689513951149,0.006096703885772125,-0.004795539928405877,-0.0007195255565849009,-0.003126261927421987,0.0009497524443989893
51.477411277757994,-0.004254149345431633,0.007526512332433884,0.011780661677865518,0.001796340211449897,0.0060504895568815305,-0.004993004140933093,-0.0007388547955014596,-0.0033118484093893597,0.0009423009360422737
51.527411277757984,-0.004427782358568916,0.0073283080116089,0.011756090370177816,0.0015745528640981696,0.006002335222667085,-0.005186753009230708,-0.0007589706506617921,-0.0034932132745613617,0.0009345690840075541
51.577411277757975,-0.004596851591598023,0.007127421613877479,0.011724273205475502,0.0013554360104651106,0.005952287602063133,-0.005376706546448654,-0.0007798549548506308,-0.00367028719019543,0.000926564401402593
51.627411277757965,-0.004761298583552404,0.006923990610901028,0.011685289194453432,0.0011390955622483296,0.005900394145800734,-0.005562787816274423,-0.0008014892327220186,-0.0038430040857970276,0.0009182944977553765
51.677411277757955,-0.004921068235157358,0.0067181526198351535,0.011639220854992511,0.0009256347664389701,0.005846703001596328,-0.005744922950013882,-0.0008238547148565244,-0.004011301161656817,0.0009097670735005404
51.727411277757945,-0.0050761088097908864,0.006510045324720807,0.011586154134511695,0.0007151541694343866,0.005791262979225273,-0.005923041161660787,-0.0008469323518699003,-0.004175118895324878,0.0009009899144660086
51.777411277757935,-0.005226371932398619,0.006299806398570539,0.011526178330969158,0.0005077515831007804,0.005734123515499399,-0.006097074760967466,-0.0008707028285688473,-0.004334401046043632,0.0008919708863549865
51.827411277757925,-0.005371812586384692,0.006087573426187209,0.0114593860125719,0.00030352205278690795,0.0056753346391716,-0.0062669591645266465,-0.0008951465781419548,-0.0044890946571528,0.0008827179292318918
51.877411277757915,-0.005512389108498656,0.005873483827752018,0.011385872936250672,0.0001025578272879076,0.005614946935786564,-0.0064326329048781,-0.0009202437963794444,-0.004639150056484431,0.000873239052014225
51.927411277757905,-0.005648063181742547,0.005657674783217175,0.011305737964959723,-9.505166924010708e-05,0.00555301151250244,-0.006594037637646922,-0.0009459744559043746,-0.004784520854768356,0.0008635423269741909
51.977411277757895,-0.005778799826320413,0.005440283157538289,0.011219082983858701,-0.00028921986341511356,0.0054895799629053,-0.006751118146738446,-0.0009723183204180322,-0.004925163942070642,0.0008536358842497717
52.027411277757885,-0.00590456738865467,0.005221445426780725,0.011126012815435396,-0.00047986305681976105,0.005424704331834909,-0.006903822347599702,-0.0009992549589450317,-0.0050610394822800725,0.0008435279063745979
52.077411277757875,-0.006025337528494433,0.005001297605133592,0.011026635133628025,-0.0006669004482520044,0.005358437080242428,-0.007052101288561734,-0.0010267637600673016,-0.005192110905668063,0.0008332266228263698
52.127411277757865,-0.00614108520414307,0.004779975172863276,0.010921060377006346,-0.0008502541540395223,0.005290831050103547,-0.0071959091502822505,-0.0010548239461391808,-0.0053183448995492814,0.0008227403045937883
52.177411277757855,-0.006251788655830629,0.004557613005238024,0.010809401661068653,-0.001029849226423758,0.005221939429406871,-0.007335203243312473,-0.001083414587481844,-0.005439711397058977,0.0008120772587716521
52.227411277757845,-0.006357429387259924,0.004334345302455893,0.010691774689715817,-0.0012056136700227776,0.005151815717237147,-0.00746994400379703,-0.0011125146165371054,-0.005556183564077061,0.0008012458231828629
52.277411277757835,-0.006457992145355364,0.004110305520604729,0.010568297665960093,-0.001377478456381697,0.005080513688973667,-0.007600094987338107,-0.001142102841982743,-0.005667737784322939,0.0007902543610324251
52.327411277757825,-0.006553464898243315,0.003885626303683244,0.01043909120192656,-0.0015453775366184852,0.0050080873616248295,-0.007725622861035742,-0.0011721579627924274,-0.005774353642649267,0.0007791112555940475
52.377411277757815,-0.006643838811494573,0.003660439416712383,0.010304278228206957,-0.0017092478521776447,0.004934590959316928,-0.007846497393734997,-0.001202658582240424,-0.005876013906561286,0.0007678249049332866
52.427411277757805,-0.0067291082226608075,0.0034348756799640998,0.010163983902624907,-0.001869029343704866,0.004860078878955941,-0.007962691444496415,-0.001233583221835607,-0.005972704505987822,0.0007564037166729858
52.477411277757795,-0.0068092706141351335,0.0032090649043334065,0.01001833551846854,-0.0020246649580513117,0.004784605656083822,-0.008074180949314756,-0.001264910335179622,-0.006064414511336645,0.0007448561027984888
52.527411277757786,-0.006884326584372464,0.0029831358278802943,0.009867462412252758,-0.002176100653421754,0.0047082259309507105,-0.008180944906117569,-0.0012966183217451048,-0.006151136109861703,0.0007331904745107613
52.577411277757776,-0.006954279817499319,0.00275721605356552,0.009711495871064839,-0.002323285402687231,0.004630994414812089,-0.008282965358058588,-0.0013286855405592688,-0.00623286458037445,0.0007214152371248688
52.627411277757766,-0.00701913705134888,0.0025314319882043107,0.00955056903955319,-0.002466171194871713,0.004552965856477167,-0.008380227375139817,-0.0013610903237909373,-0.006309598266327277,0.0007095387850216033
52.677411277757756,-0.007078908043956078,0.0023059087826613296,0.009384816826617407,-0.0026047130348291463,0.004474195009126931,-0.008472719034187564,-0.0013938109902314868,-0.00638133854730502,0.0006975694966510574
52.727411277757746,-0.007133605538546921,0.0020807702733084106,0.009214375811855332,-0.002738868941134575,0.004394736597412346,-0.008560431397207665,-0.0014268258586607437,-0.006448089808955298,0.0006855157295916226
52.777411277757736,-0.007183245227058883,0.0018561389247659932,0.009039384151824877,-0.002868599942201156,0.0043146452848577274,-0.008643358488151611,-0.001460113261092728,-0.006509859411390442,0.0006733858156684411
52.827411277757726,-0.007227845712227222,0.001632135773949327,0.008859981486176548,-0.0029938700706442236,0.004233975641582998,-0.008721497268124186,-0.0014936515558969642,-0.006566657656094244,0.0006611880561329777
