tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
5.879999999999963,7.353639774193566e-07,0.5643128858788469,-0.4027177031145133,-0.2812799006677733,-0.2298558840978702
5.919999999999962,8.357714602197364e-07,0.5640052871979949,-0.4034268215457887,-0.28124797318889916,-0.22951695384971932
5.959999999999961,9.493068035687502e-07,0.5632461662745983,-0.40409516108266025,-0.2811844446940409,-0.22914895903503602
5.99999999999996,1.077603945839889e-06,0.5620304481063018,-0.40472273558882577,-0.28108925587321587,-0.22875189827396436
6.039999999999959,1.2224889077150358e-06,0.5603537309477264,-0.40530955277526004,-0.28096235017428883,-0.22832577258354725
6.079999999999958,1.3860008888089137e-06,0.5582122991106531,-0.40585561467288933,-0.28080367383415084,-0.22787058540255717
6.1199999999999575,1.5704154948253946e-06,0.5556031340589308,-0.40636091808964137,-0.2806131759098758,-0.22738634261629176
6.159999999999957,1.7782702822072283e-06,0.5525239237639769,-0.406825455052218,-0.2803908083098541,-0.22687305258133336
6.199999999999956,2.0123928363841026e-06,0.5489730702930606,-0.4072492132329303,-0.28013652582489196,-0.2263307261502601
6.239999999999955,2.275931594811209e-06,0.5449496956089745,-0.40763217636195953,-0.27985028615927254,-0.22575937669630758
6.279999999999954,2.5723896667634305e-06,0.5404536455661504,-0.4079743246254013,-0.2795320499617705,-0.2251590201379751
6.319999999999953,2.9056618962020053e-06,0.535485492094793,-0.408275635049459,-0.27918178085661516,-0.22452967496356896
6.359999999999952,3.280075444811459e-06,0.5300465335710718,-0.40853608187115287,-0.27879944547439434,-0.22387136225567905
6.3999999999999515,3.70043419087307e-06,0.524138793377891,-0.4087556368959171,-0.2783850134828904,-0.22318410571558037
6.439999999999951,4.172067254420986e-06,0.5177650166671404,-0.40893426984244896,-0.2779384576178459,-0.22246793168755516
6.47999999999995,4.700881984301408e-06,0.5109286653406379,-0.409071948675186,-0.2774597537136471,-0.22172286918312786
6.519999999999949,5.293421760921291e-06,0.5036339112731604,-0.4091686399247714,-0.2769488807339181,-0.2209489499052114
6.559999999999948,5.95692899611755e-06,0.4958856278069853,-0.40922430899687734,-0.27640582080202336,-0.22014620827214879
6.599999999999947,6.6994137252890384e-06,0.48768937955324587,-0.4092389204697431,-0.2758305592314638,-0.21931468144165642
6.639999999999946,7.529728220628806e-06,0.47905141054104217,-0.40921243838079085,-0.27522308455616595,-0.21845440933464874
6.6799999999999455,8.45764807634597e-06,0.4699786307607111,-0.40914482650266604,-0.27458338856064946,-0.21756543465895167
6.719999999999945,9.49396023099125e-06,0.4604786011528406,-0.40903604860905335,-0.27391146631007246,-0.2166478029328854
6.759999999999944,1.0650558439947999e-05,0.45055951709954634,-0.4088860687306084,-0.2732073161801396,-0.21570156250871847
