category,setting,reference_setting,observer_index,observer_radius_over_M,pulse,sphere_integrated_relative_l2,off_caustic_relative_l2_at_gamma_pi_over_2,arrival_time_error_over_M,delay_error_over_M,relative_amplitude_error,relative_flux_energy_error,angular_focus_width_error_radians,estimator_timing_systematic_over_M,phase_error_radians
angular_width_0.7,angular_w0p7_lmax31,angular_w0p7_lmax35,2,inf,3,7.951042983804101e-10,9.741320490083013e-10,8.57838244883169e-10,9.8403276638237e-09,2.498589113386629e-10,7.006839553014288e-12,0.0,1.4652954405391938e-08,2.2825521472924493e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,0,8.0,0,5.999226888341282e-08,3.558777457005324e-08,1.4555049787645657e-07,nan,6.586963019472591e-08,1.1898768526030779e-08,0.0,1.3846834079345172e-07,nan
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,0,8.0,1,5.999226888341282e-08,3.558777457005324e-08,2.223074986318352e-07,7.675700075537861e-08,4.824263211133939e-10,4.690752231084616e-10,0.0,2.2258684850839927e-07,8.590413602682645e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,0,8.0,2,5.999226888341282e-08,3.558777457005324e-08,1.7897689730261845e-07,4.3330601329216734e-08,5.3152355850016875e-09,3.7594594104461976e-11,0.0,1.8006279134397118e-07,2.760251360811594e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,0,8.0,3,5.999226888341282e-08,3.558777457005324e-08,1.2153762440902938e-07,3.0051452171164783e-07,3.8549698988532555e-09,3.8420266967875705e-11,0.0,1.2270423610516445e-07,4.117964857996981e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,1,12.0,0,5.999226888341282e-08,3.558777457005324e-08,4.79746251613733e-07,nan,4.098797545815103e-08,1.1059821058978514e-08,0.0,4.785873599644219e-07,nan
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,1,12.0,1,5.999226888341282e-08,3.558777457005324e-08,4.4730478521159966e-07,3.24414664021333e-08,1.3413145261154114e-08,6.902585170109887e-10,0.0,4.440305048092341e-07,3.287778249649875e-08
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,1,12.0,2,5.999226888341282e-08,3.558777457005324e-08,1.6840061789480387e-07,2.789041673167958e-07,5.37853039883629e-09,1.593462028992576e-10,0.0,1.7098629001566223e-07,4.3064917409907366e-08
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,1,12.0,3,5.999226888341282e-08,3.558777457005324e-08,1.8242934629597585e-07,3.508299641907797e-07,4.335449332870667e-09,1.7282619779734887e-11,0.0,1.8526499445670197e-07,2.6613937720298964e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,2,inf,0,5.999226888341282e-08,3.558777457005324e-08,1.3096671480639088e-07,nan,1.9813680474101147e-08,2.6071924619230913e-09,nan,1.4197513564795372e-07,nan
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,2,inf,1,5.999226888341282e-08,3.558777457005324e-08,4.3093046286912795e-07,2.9996374806273707e-07,4.315881674266109e-08,4.660980490456268e-10,0.0,4.193890603687578e-07,3.4339316945519727e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,2,inf,2,5.999226888341282e-08,3.558777457005324e-08,9.957057045539841e-08,5.305010333245264e-07,6.340195257692471e-09,7.330047679943164e-11,0.0,1.083238103660733e-07,2.0484070462067905e-07
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,2,inf,3,5.999226888341282e-08,3.558777457005324e-08,4.612746806742507e-08,1.4569803852282348e-07,4.017819188462113e-09,3.521594127420258e-11,0.0,5.5994050285335106e-08,4.0009373591942676e-10
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,0,8.0,0,2.2741009913860035e-09,1.1120527718456679e-09,1.340821143003268e-07,nan,1.3575590651626612e-09,4.692688460039562e-10,0.0,1.4385387814286332e-07,nan
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,0,8.0,1,2.2741009913860035e-09,1.1120527718456679e-09,7.478874408661795e-09,1.26603239891665e-07,3.073296062083841e-10,3.4019453920564047e-12,0.0,7.578840666155884e-09,5.607728315037974e-08
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,0,8.0,2,2.2741009913860035e-09,1.1120527718456679e-09,2.1275177175539284e-08,1.3796302766877488e-08,2.1903856506355623e-10,2.254196829198918e-12,0.0,2.0161664338047558e-08,2.4597786030255975e-09
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,0,8.0,3,2.2741009913860035e-09,1.1120527718456679e-09,1.1621182238741312e-08,3.2896359414280596e-08,3.022604389002481e-10,2.341016269724605e-12,0.0,1.03962065622909e-08,4.65152583117856e-10
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,1,12.0,0,2.2741009913860035e-09,1.1120527718456679e-09,7.96270107628061e-08,nan,1.0488205859360278e-09,4.644633566641687e-10,0.0,8.064301226795578e-08,nan
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,1,12.0,1,2.2741009913860035e-09,1.1120527718456679e-09,1.7143854336154618e-08,9.677086509896071e-08,6.618998682483834e-10,2.5878299503290236e-11,0.0,1.486851175513948e-08,1.861860887686362e-08
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,1,12.0,2,2.2741009913860035e-09,1.1120527718456679e-09,1.9119468674944073e-08,3.626332301109869e-08,2.0438095660324507e-10,3.0698776853910203e-12,0.0,1.6473009623041435e-08,7.614462615990192e-09
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,1,12.0,3,2.2741009913860035e-09,1.1120527718456679e-09,1.736471233471093e-08,3.6484181009655003e-08,3.1619362683699137e-10,1.0257350524511821e-12,0.0,1.4510135315504158e-08,2.864963821735955e-10
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,2,inf,0,2.2741009913860035e-09,1.1120527718456679e-09,1.0713279152696487e-08,nan,5.883538101159047e-11,2.1997270671647584e-10,nan,2.6243291983973904e-08,nan
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,2,inf,1,2.2741009913860035e-09,1.1120527718456679e-09,8.185427446960603e-08,9.256755362230251e-08,8.831664288777574e-10,1.1075362849055637e-11,0.0,9.26527903288843e-08,2.7381843459295396e-09
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,2,inf,2,2.2741009913860035e-09,1.1120527718456679e-09,1.083748912833471e-08,9.269176359794074e-08,2.37550645820761e-10,9.93294335671635e-12,0.0,2.116216535341664e-09,3.440587947878271e-08
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,2,inf,3,2.2741009913860035e-09,1.1120527718456679e-09,4.3875161281903274e-09,1.5225005256525037e-08,3.0546853935220497e-10,1.8047785488306545e-12,0.0,5.458900886878837e-09,2.3229862478046925e-11
source_width,width_w1p0,width_w0p5,0,8.0,0,0.4988441164189372,0.4952120236616933,0.5313795978934301,nan,0.5806061261708686,0.9154443092670838,0.3883333333333334,0.2718995091978371,nan
source_width,width_w1p0,width_w0p5,0,8.0,1,0.4988441164189372,0.4952120236616933,0.8595147658136213,1.3908943637070514,0.6130937189450829,0.9375040052984289,0.595,0.4739900061074209,0.06796600385585572
source_width,width_w1p0,width_w0p5,0,8.0,2,0.4988441164189372,0.4952120236616933,0.6926593893571251,1.5521741551707464,0.6842083743659121,0.9379548511667589,nan,0.2274436032182905,0.34573087574112016
source_width,width_w1p0,width_w0p5,0,8.0,3,0.4988441164189372,0.4952120236616933,0.8973036937101142,1.5899630830672393,0.6251529228975459,0.9400214970524924,nan,0.3257525142372373,0.6411459900400598
source_width,width_w1p0,width_w0p5,1,12.0,0,0.4988441164189372,0.4952120236616933,0.37815009352653917,nan,0.5268669472865646,0.8908491433173922,nan,0.10266829389736287,nan
source_width,width_w1p0,width_w0p5,1,12.0,1,0.4988441164189372,0.4952120236616933,0.8607378274448081,1.2388879209713473,0.618259166367753,0.9375857370155456,0.5716666666666665,0.26220585337864577,0.11814865237636518
source_width,width_w1p0,width_w0p5,1,12.0,2,0.4988441164189372,0.4952120236616933,0.7437844353056704,1.6045222627504785,0.6782645546516467,0.9378663434522225,nan,0.0012156127813227613,0.3281792230106324
source_width,width_w1p0,width_w0p5,1,12.0,3,0.4988441164189372,0.4952120236616933,0.8878338653415767,1.631618300647247,0.6270854678742044,0.9398844426847005,nan,0.21327457788316906,0.6863305957098359
source_width,width_w1p0,width_w0p5,2,inf,0,0.4988441164189372,0.4952120236616933,0.20510382071721267,nan,0.5024083390302678,0.8769354140914881,nan,0.35638384440053983,nan
source_width,width_w1p0,width_w0p5,2,inf,1,0.4988441164189372,0.4952120236616933,0.8479135379078002,1.053017358625013,0.6323083164941858,0.9381264139844219,0.5233333333333334,0.14718077906343296,0.16219290876410808
source_width,width_w1p0,width_w0p5,2,inf,2,0.4988441164189372,0.4952120236616933,0.8480705865286708,1.695984124436471,0.6689751549308834,0.9376807222946039,nan,1.209929477015045,0.27311158007658665
source_width,width_w1p0,width_w0p5,2,inf,3,0.4988441164189372,0.4952120236616933,0.8362940553175093,1.6843646418461802,0.6301016080258969,0.9396228579161114,nan,0.028216543595164012,0.6886626457898712
source_width,width_w0p7,width_w0p5,0,8.0,0,0.2745961265659442,0.2722072617524639,0.19724209027531003,nan,0.3323133057517996,0.6872928410071046,0.16000000000000003,0.12366143997126855,nan
source_width,width_w0p7,width_w0p5,0,8.0,1,0.2745961265659442,0.2722072617524639,0.31403593225559945,0.5112780225309095,0.379380056161184,0.7395593012403946,0.2283333333333334,0.21949099889879875,0.03531239134511566
source_width,width_w0p7,width_w0p5,0,8.0,2,0.2745961265659442,0.2722072617524639,0.22967355102804987,0.5437094832836493,0.408915210179136,0.7403931589297925,0.2516666666666669,0.18905932728745967,0.03375015551111304
source_width,width_w0p7,width_w0p5,0,8.0,3,0.2745961265659442,0.2722072617524639,0.32796498616974645,0.5576385371977963,0.3886962180677048,0.7428312058118767,0.255,0.20943715708409627,0.02641798121430061
source_width,width_w0p7,width_w0p5,1,12.0,0,0.2745961265659442,0.2722072617524639,0.12832256979275414,nan,0.2988504704929532,0.6520071287623784,0.19500000000000017,0.07674666571444888,nan
source_width,width_w0p7,width_w0p5,1,12.0,1,0.2745961265659442,0.2722072617524639,0.3081454752674375,0.43646804506019166,0.3822392626032587,0.7397125782378189,0.21999999999999997,0.1785052234157476,0.05623980017758601
source_width,width_w0p7,width_w0p5,1,12.0,2,0.2745961265659442,0.2722072617524639,0.23877638810252222,0.5469218633699597,0.4078676022180199,0.74020729309202,0.25,0.17516516854299624,0.009054406678258298
source_width,width_w0p7,width_w0p5,1,12.0,3,0.2745961265659442,0.2722072617524639,0.3184129326932066,0.5571893207957288,0.38968495764935673,0.7426716384382762,0.2583333333333332,0.1869627120066042,0.044372087799051
source_width,width_w0p7,width_w0p5,2,inf,0,0.2745961265659442,0.2722072617524639,0.06496736719311968,nan,0.28666215101673254,0.6371074788220512,nan,0.0025788555586565565,nan
source_width,width_w0p7,width_w0p5,2,inf,1,0.2745961265659442,0.2722072617524639,0.29684823752561584,0.36181560471873553,0.38738541668245574,0.7405175183028991,0.20333333333333337,0.1122883316092711,0.08083498031612235
source_width,width_w0p7,width_w0p5,2,inf,2,0.2745961265659442,0.2722072617524639,0.24967248832035693,0.5465207258459728,0.4078317378544374,0.7397951351326235,0.2433333333333334,0.14610218389037755,0.0061609588062951914
source_width,width_w0p7,width_w0p5,2,inf,3,0.2745961265659442,0.2722072617524639,0.3017784398454353,0.5514509281657922,0.39031537790192317,0.7423424620865611,0.2649999999999999,0.15117868260838918,0.05562714943880298
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,0,8.0,0,0.38672986999909253,0.36656132957982346,0.5251340562352489,nan,0.5725598939004184,0.9115935874584616,0.3783333333333332,0.29261103525017873,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,0,8.0,1,0.38672986999909253,0.36656132957982346,0.7467594141962124,1.2718934704314613,0.6014560274299867,0.937892663835092,0.6316666666666666,2.040463239579985,0.08196043778046502
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,0,8.0,2,0.38672986999909253,0.36656132957982346,2.6882671449478295,1.941507730751617,0.6829201472588836,0.9394827600148402,nan,1.1362671900250945,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,0,8.0,3,0.38672986999909253,0.36656132957982346,0.6441316655953528,2.0441354793524766,0.647836082185196,0.9423924879250231,nan,2.919131752563416,1.1911041784325578
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,1,12.0,0,0.38672986999909253,0.36656132957982346,0.397592669398275,nan,0.5217118460971626,0.8875164058794216,nan,0.12209601443878881,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,1,12.0,1,0.38672986999909253,0.36656132957982346,0.7429693842141276,1.1405620536124026,0.6018153465982161,0.9376040657752398,0.6266666666666667,1.2694529722280947,0.13580721359251258
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,1,12.0,2,0.38672986999909253,0.36656132957982346,2.6195871888811055,1.876617804666978,0.6849404325437776,0.9387505123751044,nan,0.9835872695682681,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,1,12.0,3,0.38672986999909253,0.36656132957982346,0.6160311973629575,2.003555991518148,0.6400596327759828,0.9418440481626131,nan,3.102031253372175,1.1479003769590024
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,2,18.91298547847183,0,0.38672986999909253,0.36656132957982346,0.3781305981660168,nan,0.5092551436582631,0.8801150145334365,nan,0.021388103494167865,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,2,18.91298547847183,1,0.38672986999909253,0.36656132957982346,0.7087275628467395,1.0868581610127563,0.6024054830736425,0.9372000453464547,0.6400000000000001,0.9362264275197347,0.16853459376839816
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,2,18.91298547847183,2,0.38672986999909253,0.36656132957982346,2.5371035455764073,1.8283759827296677,0.6783067105630647,0.9380388864687761,nan,0.8761035301393107,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,2,18.91298547847183,3,0.38672986999909253,0.36656132957982346,0.5750982367092377,1.9620053088671696,0.6355280930531866,0.9410849048534665,nan,3.205098254297411,1.0882527044746255
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,0,8.0,0,0.21239629060336576,0.20094193595733836,0.19097439493530644,nan,0.32628297301059217,0.6807638971712344,0.15500000000000003,0.12746177674415193,nan
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,0,8.0,1,0.21239629060336576,0.20094193595733836,0.3122711004507295,0.5032454953860359,0.3604810181956306,0.7395370310695222,0.24333333333333318,0.4266988584418172,0.05799741118423518
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,0,8.0,2,0.21239629060336576,0.20094193595733836,0.9406920478163272,0.6284209473655977,0.4474772373042818,0.7399708892553145,0.17833333333333323,0.5393112074041113,0.05117686311163494
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,0,8.0,3,0.21239629060336576,0.20094193595733836,0.2801273213143105,0.6605647265020167,0.3709959095409242,0.7451004616603472,nan,0.49457977978951817,0.043044535379959115
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,1,12.0,0,0.21239629060336576,0.20094193595733836,0.13309090373116206,nan,0.2957043020887046,0.6478728660541777,0.19666666666666677,0.08548781696571339,nan
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,1,12.0,1,0.21239629060336576,0.20094193595733836,0.3038568736131566,0.43694777734431867,0.3651949028448991,0.7394414309506192,0.24,0.3563310570014693,0.0817439864595686
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,1,12.0,2,0.21239629060336576,0.20094193595733836,0.8393778685535693,0.5355209949404127,0.44598033642621404,0.739876489545084,0.5333333333333332,0.4589377426852579,0.047171020244476614
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,1,12.0,3,0.21239629060336576,0.20094193595733836,0.27301103589445574,0.5663668326591136,0.366958824089463,0.7442377504358265,nan,0.5075049448555262,0.03197803140491695
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,2,18.91298547847183,0,0.21239629060336576,0.20094193595733836,0.12231805068373802,nan,0.2894158099685472,0.6399552127178476,nan,0.05984173809378035,nan
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,2,18.91298547847183,1,0.21239629060336576,0.20094193595733836,0.28957109421904903,0.41188914490278705,0.367657056928022,0.7390752755685253,0.2433333333333334,0.3031102637925258,0.0896681372895296
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,2,18.91298547847183,2,0.21239629060336576,0.20094193595733836,0.8039637467777325,0.5143926525586835,0.4392545899235606,0.7394307869152004,nan,0.4463973780140691,0.04476876022989695
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,2,18.91298547847183,3,0.21239629060336576,0.20094193595733836,0.26679553665870515,0.5371682101190274,0.36526511660731853,0.7433378919435462,nan,0.5022485648268997,0.030117075813292038
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,0,8.0,0,0.48059215996290594,0.47297980035095777,0.5318840338377875,nan,0.5801758386181253,0.9152315187261902,0.3883333333333334,0.2093904265775386,nan
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,0,8.0,1,0.48059215996290594,0.47297980035095777,0.8554641527665936,1.387348186604381,0.6108734981727808,0.9375382504155277,0.5983333333333334,0.5699628797705216,0.090536921933562
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,0,8.0,2,0.48059215996290594,0.47297980035095777,0.6030807261790869,1.4585448789456805,0.6934078825265929,0.9379517665951804,nan,0.45457828368883213,0.3227867242282909
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,0,8.0,3,0.48059215996290594,0.47297980035095777,0.8958296990141861,1.498910425193273,0.6213838191829557,0.9401330319596168,0.5800000000000001,0.5063332170943369,0.6690524174299662
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,1,12.0,0,0.48059215996290594,0.47297980035095777,0.3794377371173425,nan,0.5266014260942675,0.890661089364897,nan,0.039888345720662244,nan
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,1,12.0,1,0.48059215996290594,0.47297980035095777,0.8565619018421984,1.235999638959541,0.6159398164456227,0.9376090784440747,0.575,0.3420432863027827,0.1195833846783676
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,1,12.0,2,0.48059215996290594,0.47297980035095777,0.6777213941314173,1.5342832959736157,0.6869830361120098,0.9378686837723078,nan,0.28233836564378123,0.31119107225922193
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,1,12.0,3,0.48059215996290594,0.47297980035095777,0.8776235364219076,1.555344930553325,0.6233134385720984,0.9399800871170751,0.5483333333333333,0.3700877057538605,0.6765525201044926
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,2,78.98059813298828,0,0.48059215996290594,0.47297980035095777,0.2700736373584114,nan,0.504209336484299,0.8777162301328003,nan,0.337423816790718,nan
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,2,78.98059813298828,1,0.48059215996290594,0.47297980035095777,0.8238242737585111,1.0938979111169225,0.6248825997191615,0.9379459198999327,0.5533333333333332,0.03967104035596236,0.14988248894614975
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,2,78.98059813298828,2,0.48059215996290594,0.47297980035095777,0.7808385943247416,1.6046628680832526,0.6815159154307344,0.9376995536198598,0.39833333333333343,0.0278385856291834,0.2324999100368066
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,2,78.98059813298828,3,0.48059215996290594,0.47297980035095777,0.8085479194067346,1.5893865137314762,0.6245695010968267,0.939655560542085,nan,0.14899786869344211,0.6971536259405945
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,0,8.0,0,0.26451040386035873,0.25990094385504836,0.19751154766187895,nan,0.33196732611457247,0.6869240603080407,0.16000000000000003,0.11592238973425495,nan
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,0,8.0,1,0.26451040386035873,0.25990094385504836,0.3161277692709845,0.5136393169328635,0.3777261466917171,0.7395773941092729,0.22999999999999998,0.23765492314588244,0.04053643799344675
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,0,8.0,2,0.26451040386035873,0.25990094385504836,0.20957457497916465,0.5257023442501492,0.41205940726382895,0.7404354974127143,0.2466666666666668,0.20107877868615276,0.021533736880975596
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,0,8.0,3,0.26451040386035873,0.25990094385504836,0.3368979093412463,0.546472484320411,0.38594814154354307,0.7429187953355229,0.22666666666666668,0.24340145339861863,0.03832878385834615
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,1,12.0,0,0.26451040386035873,0.25990094385504836,0.12926762046761553,nan,0.29866688356876714,0.6517674413614571,0.19666666666666677,0.06881666829684718,nan
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,1,12.0,1,0.26451040386035873,0.25990094385504836,0.30991375392188303,0.43918137438949856,0.38084490574158525,0.7397295866778907,0.21999999999999997,0.19329634598026502,0.05888744431733672
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,1,12.0,2,0.26451040386035873,0.25990094385504836,0.21916672121963643,0.5290804751415195,0.4106844440627939,0.7402544308721806,0.2400000000000002,0.1847126977473934,0.009612308467557673
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,1,12.0,3,0.26451040386035873,0.25990094385504836,0.325519524486495,0.5446862457061314,0.3872690614415024,0.7427584308808797,0.21833333333333327,0.2169311716595388,0.05562740950333045
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,2,78.98059813298828,0,0.26451040386035873,0.25990094385504836,0.08649305973743182,nan,0.2874198991174094,0.6378218714767394,nan,0.008901022289066418,nan
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,2,78.98059813298828,1,0.26451040386035873,0.25990094385504836,0.29538661500468777,0.3818796747421196,0.38398281590533134,0.740268554946511,0.21333333333333337,0.12489951101367325,0.08085073670294353
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,2,78.98059813298828,2,0.26451040386035873,0.25990094385504836,0.22109643763862152,0.5164830526433093,0.412407559058663,0.7398676232254129,0.18333333333333335,0.15559940796973848,0.015266979035466033
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,2,78.98059813298828,3,0.26451040386035873,0.25990094385504836,0.3013299811584176,0.5224264187970391,0.38731079634187326,0.7423902193694507,0.026666666666666616,0.1758148741041623,0.03958759625795505
