U_over_M,schwarzschild,sds_L20,sds_L40,sds_L80,sds_L160,sds_L320,sds_L640,Winf_from_L80,Winf_from_L160
10.907411277759639,-0.07748034067691376,0.13885093357894118,0.013503648352316003,-0.03590354662574475,-0.05760153555114127,-0.06775934528152806,-0.07267316885922573,-0.0774563651903739,-0.07747693824525957
10.937411277759633,-0.08143624723700359,0.13492532577148464,0.00937597492667287,-0.03996815417956825,-0.06161501564465367,-0.07174458388104005,-0.07664383308273448,-0.08141157711998885,-0.08143272567342974
10.967411277759627,-0.08537012266990075,0.13098697585409994,0.005255578980807326,-0.044017354248857964,-0.06560957026372763,-0.07570930530993385,-0.08059317416487122,-0.08534479171532099,-0.08536637724103142
10.997411277759621,-0.08928127790340441,0.12703655745445194,0.0011431615392691087,-0.04805040871305436,-0.06958453361967164,-0.07965283496221594,-0.08452051178232137,-0.0892552955642507,-0.0892772060349823
11.027411277759615,-0.0931690164507918,0.12307473567814603,-0.0029605621645281024,-0.05206662350289287,-0.07353922955960907,-0.08357447903860218,-0.08842518894197961,-0.09314235948468531,-0.09316462228794425
11.05741127775961,-0.09703265915237315,0.11910218042675469,-0.007054859139105589,-0.056065339761461164,-0.07747295961098796,-0.08747353846839122,-0.09230655262744443,-0.09700529661422104,-0.09702804994006538
11.087411277759603,-0.10087155658576302,0.11511957500027038,-0.011138996617948316,-0.06004589378433224,-0.08138501854331635,-0.0913493329270733,-0.09616393615577967,-0.10084348198034017,-0.10086683674237133
11.117411277759597,-0.1046850774337955,0.11112761038407326,-0.015212262421010116,-0.064007587125748,-0.08527472131746294,-0.09520121102229932,-0.09999666071149899,-0.1046563157997883,-0.10468024695855298
11.147411277759591,-0.1084725849806446,0.10712697179633321,-0.019273966751792732,-0.0679496966153869,-0.08914141458240123,-0.09902853715200764,-0.10380405414320809,-0.10844316877901355,-0.10846754160534004
11.177411277759585,-0.11223342496286515,0.10311833238059329,-0.023323424237694998,-0.07187151330732083,-0.09298446197330838,-0.10283066862997323,-0.10758546838468022,-0.11220336350241879,-0.11222806575697027
11.20741127775958,-0.11596693623083203,0.09910236063361365,-0.02735993516606101,-0.07577237121775969,-0.09680321837947413,-0.10660694562073535,-0.11134027882978827,-0.11593620863559924,-0.11596125843112275
11.237411277759573,-0.11967247346900678,0.09507973302529688,-0.031382785019765394,-0.07965163810640354,-0.10059701850785631,-0.11035670330709609,-0.11506786686739985,-0.11964105117201145,-0.11966657786815953
11.267411277759567,-0.12334942017859547,0.0910511379419451,-0.03539126238590426,-0.08350867848020013,-0.10436519045088855,-0.11407929414496513,-0.11876760277371479,-0.12331729631152999,-0.12334341592360536
11.297411277759561,-0.12699718009328692,0.08701726683258439,-0.03938467699970847,-0.08734282547685779,-0.10810708072668618,-0.11777409892357053,-0.1224388452273418,-0.12696437750176834,-0.12699108300133247
11.327411277759555,-0.13061515579874441,0.08297880219403848,-0.04336236018974621,-0.09115338845656776,-0.11182206685144354,-0.12144051664491944,-0.12608095754498747,-0.13058170683575399,-0.1306088757806089
11.35741127775955,-0.13420273488565465,0.07893641505912509,-0.047323647904680174,-0.09493968814882317,-0.11550954606616148,-0.125077943394632,-0.12969332514567067,-0.13416865296963673,-0.13419616228791162
11.387411277759544,-0.13775929627347364,0.0748907742589943,-0.05126786349191412,-0.0987010854219059,-0.11916891151904074,-0.12868576023415063,-0.13327535815014818,-0.13772456606028882,-0.13775240510510747
11.417411277759538,-0.14128423041130106,0.07084255737421852,-0.05519431703526716,-0.1024369769472773,-0.12279953845296106,-0.13226334111363167,-0.13682647724039992,-0.14124882504618808,-0.14127710323145684
11.447411277759532,-0.14477695467821194,0.06679245186922646,-0.05910232153347356,-0.10614676286963093,-0.12640079294405798,-0.13581007308574783,-0.14034609624344233,-0.14474086329708857,-0.1447697081257032
